experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,utility_rating_in_experiment,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students,k_to_schools_ratio
370.0,500,10,True,5,5,50,0.01,0.5,250,5,gs,10,50.0,456.0631103515625,2.0,0.0901825900421952,0.0903119275483986,0.0900532525359917,0.0,0.0,0.0,0.0,0.0,1.0
370.0,500,10,True,5,5,50,0.01,0.5,250,5,boston,10,50.0,301.656015291214,1.0,0.0901879160196734,0.090171542561926,0.0902042894774209,0.0,0.0,0.0,0.0,0.0,1.0
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,1,50.0,31.298831939697266,10.0,0.0786890871815312,0.0416884763197914,0.115689698043271,47.16,159.44,43.8,77.8464,9.7536,0.1
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,2,50.0,31.808387479782105,11.0,0.0785679933294223,0.041378983517414,0.1157570031414307,47.76,139.4,44.376000000000005,76.93440000000001,11.8176,0.2
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,3,50.0,32.73429375648499,9.0,0.0887422692219834,0.0613338893951489,0.1161506490488179,50.0,170.88,32.5248,62.7456,2.3040000000000003,0.3
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,4,50.0,34.082854413986205,8.0,0.0936299073468439,0.0774552865405186,0.1098045281531692,49.56,149.16,26.6488,49.8192,3.4784,0.4
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,5,50.0,35.844693775177,7.0,0.0961509589374756,0.0831615758675059,0.1091403420074454,47.08,115.16,23.387200000000004,43.32320000000001,3.4512,0.5
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,6,50.0,38.246349029541015,6.0,0.100339732117628,0.0944116411576718,0.1062678230775842,42.84,89.68,17.3376,29.2912,5.384,0.6
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,7,50.0,40.63367568016052,5.0,0.1014445631681902,0.0990645336320268,0.1038245927043537,29.4,51.4,14.1096,21.1488,7.070399999999999,0.7
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,8,50.0,43.49114882469177,4.0,0.1028964903875989,0.101800802410007,0.1039921783651908,29.44,38.96,9.8152,13.7936,5.8368,0.8
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,9,50.0,45.80905628204346,3.0,0.1041269089850738,0.1043409021367629,0.1039129158333848,13.56,14.08,4.8752,5.9744,3.776,0.9
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,10,50.0,45.97233333587646,2.0,0.1048027632854177,0.1049998244166459,0.1046057021541894,0.0,0.0,0.0,0.0,0.0,1.0
38.0,100,10,True,5,5,50,0.005,0.5,50,8,boston,10,50.0,30.987308769226075,1.0,0.1048463233489871,0.1052228675600339,0.1044697791379404,0.0,0.0,0.0,0.0,0.0,1.0
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,1,50.0,294.2376673221588,11.0,0.0758382982274363,0.0229593777772469,0.1287172186776257,49.912,774.12,45.70399999999999,87.7472,3.660800000000001,0.1
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,2,50.0,302.0648753356934,10.0,0.0767346448854458,0.0345375462604389,0.1189317435104528,44.72,603.48,44.63488,80.19712,9.07264,0.2
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,3,50.0,313.0094534111023,9.0,0.0851390328894183,0.0699549968909153,0.1003230688879213,39.216,693.04,37.86608,55.54656,20.1856,0.3
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,4,50.0,326.7393310832977,8.0,0.0903523235707708,0.0769407216650143,0.1037639254765273,43.272,544.6,31.0,50.0624,11.9376,0.4
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,5,50.0,345.40864978790285,7.0,0.0938830941072545,0.0840996106170634,0.1036665775974455,37.712,458.72,26.49072,41.79264,11.1888,0.5
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,6,50.0,365.7812895107269,6.0,0.0971555776651998,0.0913465078289992,0.1029646475014004,33.312,358.52,21.500480000000003,32.58528,10.41568,0.6
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,7,50.0,391.50058457374575,5.0,0.0992225794994744,0.0949000528881211,0.1035451061108276,29.872,258.16,16.59088,26.430080000000004,6.75168,0.7
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,8,50.0,415.4432842636109,4.0,0.1004933767836675,0.0989402708223476,0.1020464827449873,21.848000000000003,151.8,13.04976,17.504,8.59552,0.8
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,9,50.0,435.5347281074524,3.0,0.1019243205274093,0.1015891666903704,0.1022594743644481,12.144,63.72,7.478719999999999,9.14176,5.81568,0.9
371.0,500,10,True,5,5,50,0.01,0.5,250,8,gs,10,50.0,436.35261583328247,1.0,0.1029307180186829,0.1030220553995504,0.1028393806378154,0.0,0.0,0.0,0.0,0.0,1.0
371.0,500,10,True,5,5,50,0.01,0.5,250,8,boston,10,50.0,290.81617466926576,2.0,0.10292324376144,0.1029824731999561,0.1028640143229239,0.0,0.0,0.0,0.0,0.0,1.0
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,1,50.0,397.6723996925354,10.0,0.0828698683244825,0.0386844266517817,0.1270553099971834,48.896,719.52,43.48,79.35744,7.60256,0.1
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,2,50.0,407.2275492477417,11.0,0.079499058918607,0.0571786092089231,0.1018195086282909,46.304,683.96,44.83168,67.25824,22.40512,0.2
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,3,50.0,421.14776509284974,9.0,0.0853124080166443,0.0654005050447722,0.1052243109885163,42.24,616.28,38.2936,60.83776,15.74944,0.3
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,4,50.0,440.1981070041657,8.0,0.0905132377099794,0.0746178979781658,0.106408577441793,42.472,521.48,32.79264,52.90688,12.678400000000002,0.4
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,5,50.0,470.7346846294403,7.0,0.0943798835862875,0.0852837585412423,0.1034760086313327,42.024,501.48,27.15248,42.04736,12.2576,0.5
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,6,50.0,500.2330949401856,6.0,0.0946123905631525,0.09039391904859,0.098830862077715,27.024,321.32,26.39312,35.32224,17.464000000000002,0.6
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,7,50.0,531.5226097393036,5.0,0.0969314723427903,0.0920195839480491,0.1018433607375315,32.872,303.6,21.13568,31.61728,10.65408,0.7
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,8,50.0,562.5345447540283,4.0,0.0979614774591089,0.0951838603988595,0.1007390945193582,28.936,198.52,16.937440000000002,25.054720000000003,8.820160000000001,0.8
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,9,50.0,584.8357910728455,3.0,0.1003076463770228,0.099998298162805,0.1006169945912405,14.536,75.8,8.37584,10.06336,6.68832,0.9
372.0,500,10,True,5,5,50,0.01,0.5,250,10,gs,10,50.0,585.6661089229584,1.0,0.1015003076700699,0.1015835508120939,0.101417064528046,0.0,0.0,0.0,0.0,0.0,1.0
372.0,500,10,True,5,5,50,0.01,0.5,250,10,boston,10,50.0,392.7250650119781,2.0,0.1014583000197588,0.1014800800644508,0.1014365199750668,0.0,0.0,0.0,0.0,0.0,1.0
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,1,75.0,443.4155151462555,11.0,0.0809628204578861,0.0409050388890122,0.0943154143141775,72.4,1004.72,42.592,78.0544,30.7712,0.1
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,2,75.0,451.9552775478363,10.0,0.0846764308037945,0.0576425242026025,0.0936877330041918,68.08,1079.84,35.24192,66.66112,24.768853333333333,0.2
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,3,75.0,466.3568996047974,9.0,0.0868897293657573,0.0610753015366277,0.0954945386421338,67.976,936.96,31.2176,62.740480000000005,20.70997333333333,0.3
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,4,75.0,485.2069767951965,8.0,0.0877941338765413,0.0702894601575854,0.0936290251161932,58.36,755.92,27.8896,53.31264,19.41525333333333,0.4
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,5,75.0,517.7169291591645,7.0,0.0928310965105616,0.0774952969798928,0.0979430296874513,65.98400000000001,726.76,20.44288,45.091840000000005,12.22656,0.5
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,6,75.0,558.1241062259674,6.0,0.0944474691842284,0.085230265511313,0.0975198704085335,55.432,468.88,16.80336,33.56992,11.214506666666669,0.6
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,7,75.0,596.2142784404755,5.0,0.0956283820948576,0.0917465291182219,0.0969223330870695,33.944,259.76,13.32832,21.72288,10.530133333333334,0.7
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,8,75.0,631.0478236103058,4.0,0.0968726473025787,0.0955058390844387,0.0973282500419587,20.312,135.0,8.97664,13.09568,7.603626666666667,0.8
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,9,75.0,658.5302783203125,3.0,0.0976448976816693,0.0974516244093495,0.0977093221057759,10.792,54.08,5.25696,6.7584,4.75648,0.9
373.0,500,10,True,5,5,50,0.01,0.75,125,5,gs,10,75.0,659.8393831920624,2.0,0.0982504083601546,0.0981916606245786,0.0982699909386799,0.0,0.0,0.0,0.0,0.0,1.0
373.0,500,10,True,5,5,50,0.01,0.75,125,5,boston,10,75.0,439.44267120361326,1.0,0.0982619990955433,0.0983262064244642,0.0982405966525696,0.0,0.0,0.0,0.0,0.0,1.0
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,1,75.0,530.7635602760315,10.0,0.080412506450681,0.0335188614443908,0.0960437214527777,74.432,1212.84,38.152,82.02752000000001,23.526826666666665,0.1
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,2,75.0,545.8585995483398,11.0,0.0796825281622582,0.0534465735463311,0.0884278463675672,65.616,1215.24,36.01872,68.89472,25.060053333333336,0.2
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,3,75.0,569.6808612537384,9.0,0.0813579222043446,0.0593716381840104,0.088686683544456,63.552,1041.76,32.26512,63.328,21.910826666666665,0.3
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,4,75.0,599.7358759307862,8.0,0.0825671147944648,0.0646589992706867,0.0885364866357241,56.232,883.48,29.48064,56.98752,20.311680000000003,0.4
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,5,75.0,630.2955494785309,7.0,0.0831130285976404,0.0688645001710772,0.0878625380731614,50.784,625.64,28.22416,51.32416,20.52416,0.5
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,6,75.0,664.8717804813385,6.0,0.0873409826991385,0.0745534752449179,0.0916034851838788,55.872,588.08,19.37392,43.23584,11.419946666666668,0.6
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,7,75.0,704.4181739521026,5.0,0.0877908492090603,0.0819317958743224,0.0897438669873063,44.896,388.64,17.08896,30.4448,12.637013333333334,0.7
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,8,75.0,747.2984628772736,4.0,0.0884021954995655,0.086231697623633,0.089125694791543,27.408,201.04,14.084,20.96832,11.789226666666668,0.8
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,9,75.0,782.699032087326,3.0,0.0891779816706987,0.0886648903219744,0.0893490121202734,19.48,100.32,9.37936,12.513920000000002,8.334506666666668,0.9
374.0,500,10,True,5,5,50,0.01,0.75,125,8,gs,10,75.0,783.9485875892639,2.0,0.0901508837347066,0.0900732311846151,0.0901767679180704,0.0,0.0,0.0,0.0,0.0,1.0
374.0,500,10,True,5,5,50,0.01,0.75,125,8,boston,10,75.0,524.5474421596527,1.0,0.0901879160196734,0.0900979301862864,0.0902179112974691,0.0,0.0,0.0,0.0,0.0,1.0
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,1,75.0,495.7158567810058,7.0,0.0994332580269951,0.0726043523251754,0.1083762265942684,69.48,1170.88,28.0,61.10272,16.96576,0.1
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,2,75.0,507.2624294090271,11.0,0.0978083233761771,0.0599137276289016,0.1104398552919356,65.14399999999999,1060.44,27.99504,65.93792,15.347413333333334,0.2
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,3,75.0,524.1831509399414,10.0,0.098217572553206,0.0765052228561882,0.1054550224522119,67.512,1007.48,25.5368,53.35296,16.264746666666667,0.3
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,4,75.0,549.5105920696259,9.0,0.0984972615736464,0.0876261498164985,0.1021209654926957,62.336000000000006,789.6,23.93536,43.00992,17.577173333333334,0.4
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,5,75.0,578.0671474266052,6.0,0.0997436447991053,0.0933473406238844,0.1018757461908456,53.48,584.44,21.35296,35.861760000000004,16.516693333333333,0.5
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,6,75.0,612.5993515491485,8.0,0.0993174276505658,0.0948420297726602,0.100809226943201,38.832,376.4,20.98448,31.6992,17.412906666666665,0.6
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,7,75.0,653.3612244796753,5.0,0.1007215204206346,0.097727083081954,0.1017196662001948,29.76,267.64,17.494880000000002,24.70208,15.09248,0.7
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,8,75.0,694.0335686779022,4.0,0.101962282548335,0.0999316167113375,0.1026391711606675,25.592,184.52,13.05408,18.928,11.096106666666667,0.8
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,9,75.0,728.5168187332154,3.0,0.1027600536503117,0.1023150863957112,0.1029083760685119,17.432000000000002,87.8,8.76416,11.438080000000005,7.872853333333333,0.9
375.0,500,10,True,5,5,50,0.01,0.75,125,10,gs,10,75.0,729.8366333007813,1.0,0.1037917071051042,0.1037975966362002,0.1037897439280722,0.0,0.0,0.0,0.0,0.0,1.0
375.0,500,10,True,5,5,50,0.01,0.75,125,10,boston,10,75.0,489.2972165298462,2.0,0.1037813800362259,0.1034758384363033,0.1038832272362001,0.0,0.0,0.0,0.0,0.0,1.0
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,1,100.0,661.1158114528656,10.0,0.0800747698242723,0.0,0.0800747698242723,79.37599999999999,1105.8,43.272,0.0,43.272,0.1
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,2,100.0,675.8524326896668,11.0,0.0698401577857428,0.0,0.0698401577857428,57.6,865.56,49.33168,0.0,49.33168,0.2
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,3,100.0,702.651572265625,9.0,0.0853637136876847,0.0,0.0853637136876847,81.184,1076.76,32.024,0.0,32.024,0.3
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,4,100.0,733.9072442150116,7.0,0.0890409287432204,0.0,0.0890409287432204,82.28,967.88,25.392000000000003,0.0,25.392000000000003,0.4
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,5,100.0,773.5741411972045,8.0,0.0882149842673242,0.0,0.0882149842673242,72.50399999999999,671.08,25.15984,0.0,25.15984,0.5
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,6,100.0,818.3623633861541,6.0,0.0909730481443953,0.0,0.0909730481443953,49.696000000000005,466.12,19.9712,0.0,19.9712,0.6
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,7,100.0,881.0287734889985,4.0,0.0938426807859004,0.0,0.0938426807859004,54.784,410.04,13.0944,0.0,13.0944,0.7
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,8,100.0,933.160917377472,5.0,0.0937613469700414,0.0,0.0937613469700414,27.248,171.48,10.768,0.0,10.768,0.8
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,9,100.0,967.0620526695252,3.0,0.0950696662473092,0.0,0.0950696662473092,11.104,57.0,4.64048,0.0,4.64048,0.9
376.0,500,10,True,5,5,50,0.01,1.0,0,5,gs,10,100.0,968.7673271369936,2.0,0.095458625916167,0.0,0.095458625916167,0.0,0.0,0.0,0.0,0.0,1.0
376.0,500,10,True,5,5,50,0.01,1.0,0,5,boston,10,100.0,649.8644585895538,1.0,0.0954736527265898,0.0,0.0954736527265898,0.0,0.0,0.0,0.0,0.0,1.0
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,1,100.0,684.7694650173187,6.0,0.0937394174068061,0.0,0.0937394174068061,90.72,1494.92,27.928,0.0,27.928,0.1
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,2,100.0,700.526382894516,10.0,0.0898596602415818,0.0,0.0898596602415818,92.64,1439.12,28.88592,0.0,28.88592,0.2
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,3,100.0,730.2281934070587,11.0,0.0895672411159799,0.0,0.0895672411159799,77.4,1154.16,28.228160000000003,0.0,28.228160000000003,0.3
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,4,100.0,772.8288504600525,9.0,0.0900731956940897,0.0,0.0900731956940897,79.752,916.24,27.53344,0.0,27.53344,0.4
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,5,100.0,812.88998295784,8.0,0.0910694615106729,0.0,0.0910694615106729,52.288,598.16,24.26704,0.0,24.26704,0.5
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,6,100.0,868.7080877494813,7.0,0.0928166896412887,0.0,0.0928166896412887,50.728,469.76,20.44624,0.0,20.44624,0.6
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,7,100.0,918.3258728218078,5.0,0.0946454933949676,0.0,0.0946454933949676,35.904,318.6,15.24768,0.0,15.24768,0.7
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,8,100.0,975.710430393219,4.0,0.095131438034908,0.0,0.095131438034908,33.776,216.2,12.20016,0.0,12.20016,0.8
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,9,100.0,1015.1380358314514,3.0,0.0961920894226231,0.0,0.0961920894226231,14.656,73.76,6.354240000000001,0.0,6.354240000000001,0.9
377.0,500,10,True,5,5,50,0.01,1.0,0,8,gs,10,100.0,1016.758163766861,1.0,0.0968737438988279,0.0,0.0968737438988279,0.0,0.0,0.0,0.0,0.0,1.0
377.0,500,10,True,5,5,50,0.01,1.0,0,8,boston,10,100.0,675.9250096035004,2.0,0.0968622444944604,0.0,0.0968622444944604,0.0,0.0,0.0,0.0,0.0,1.0
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,1,100.0,689.4315378665924,7.0,0.1043463185299179,0.0,0.1043463185299179,72.44,958.28,30.224,0.0,30.224,0.1
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,2,100.0,704.4154314422608,11.0,0.0993141567271506,0.0,0.0993141567271506,67.064,823.24,33.36992,0.0,33.36992,0.2
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,3,100.0,737.3191986370086,10.0,0.0998476434602665,0.0,0.0998476434602665,53.728,652.4,31.427200000000003,0.0,31.427200000000003,0.3
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,4,100.0,777.784005727768,8.0,0.1041815850772033,0.0,0.1041815850772033,51.272,657.36,25.44576,0.0,25.44576,0.4
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,5,100.0,825.4399044322968,9.0,0.1036776963822564,0.0,0.1036776963822564,43.112,471.12,25.228160000000003,0.0,25.228160000000003,0.5
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,6,100.0,873.1489070129395,6.0,0.1061097956320143,0.0,0.1061097956320143,38.904,385.72,21.02688,0.0,21.02688,0.6
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,7,100.0,920.0630364704132,5.0,0.1081794412262457,0.0,0.1081794412262457,39.616,303.84,15.88784,0.0,15.88784,0.7
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,8,100.0,974.4653183841706,4.0,0.1086227439209719,0.0,0.1086227439209719,19.736,146.48,13.03536,0.0,13.03536,0.8
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,9,100.0,1017.5548674106598,3.0,0.1095330099129881,0.0,0.1095330099129881,18.192,96.64,8.39264,0.0,8.39264,0.9
378.0,500,10,True,5,5,50,0.01,1.0,0,10,gs,10,100.0,1019.100531835556,2.0,0.1103986831967918,0.0,0.1103986831967918,0.0,0.0,0.0,0.0,0.0,1.0
378.0,500,10,True,5,5,50,0.01,1.0,0,10,boston,10,100.0,678.2766517734527,1.0,0.1104236240891591,0.0,0.1104236240891591,0.0,0.0,0.0,0.0,0.0,1.0
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,1,50.0,3951.263205041885,19.0,0.0366802436113831,0.0092835678270875,0.0640769193956787,50.0,1076.12,53.184000000000005,90.4,15.968,0.05
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,2,50.0,3962.234603462219,21.0,0.0350886610292928,0.01535919132494,0.0548181307336456,50.0,1051.24,55.27024,83.60736000000001,26.93312,0.1
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,3,50.0,3978.746567850113,20.0,0.0361012388709089,0.0186502920371083,0.0535521857047094,50.0,958.44,52.98832,79.48128000000001,26.49536,0.15
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,4,50.0,4011.110569028855,18.0,0.0385438905082153,0.0268268945851348,0.0502608864312958,49.736,1175.16,47.95376,69.33024,26.57728,0.2
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,5,50.0,4048.958392982483,16.0,0.0411583586800425,0.0328326399133012,0.0494840774467838,49.624,1040.92,43.00848,61.29312,24.72384,0.25
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,6,50.0,4093.692586374282,17.0,0.0403828993653693,0.0297254093962685,0.05104038933447,41.032,764.0,44.62704,64.71552,24.53856,0.3
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,7,50.0,4163.828669576645,15.0,0.0431973730665304,0.0335234854868902,0.0528712606461707,49.944,807.2,39.19968,58.80704,19.59232,0.35
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,8,50.0,4263.78806347847,14.0,0.0445932847188526,0.0360642967717322,0.053122272665973,46.176,793.12,35.123200000000004,54.42784,15.81856,0.4
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,9,50.0,4358.779178066254,13.0,0.0457515104665177,0.0415903110043271,0.0499127099287083,36.272,671.4,32.343680000000006,44.00256,20.6848,0.45
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,10,50.0,4492.016069889069,12.0,0.046885933196771,0.0431200471655474,0.0506518192279947,45.248000000000005,689.8,29.272,40.92576,17.61824,0.5
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,11,50.0,4607.051906471253,11.0,0.0470119069619796,0.0439538683164213,0.050069945607538,37.008,540.44,28.6464,38.71968,18.57312,0.55
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,12,50.0,4736.298490247727,10.0,0.0478821830388815,0.0454535177434988,0.0503108483342641,35.44,485.2,25.62304,34.86912,16.37696,0.6
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,13,50.0,4908.015321769714,9.0,0.0484769873916172,0.0464835299632462,0.0504704448199882,30.216,422.4,23.43008,31.6368,15.22336,0.65
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,14,50.0,5130.2164754104615,8.0,0.0495631811728371,0.0482141203297815,0.0509122420158927,28.928,400.64,19.12448,26.2208,12.02816,0.7
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,15,50.0,5316.968081092835,7.0,0.0500635597115416,0.0489286556428071,0.051198463780276,30.608,336.92,16.829439999999998,22.930240000000005,10.72864,0.75
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,16,50.0,5496.1078056430815,6.0,0.0505336486792403,0.0497837307198378,0.0512835666386429,26.056,244.12,13.8608,18.91552,8.806080000000001,0.8
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,17,50.0,5676.041313428879,5.0,0.0509120767047808,0.0504928141564004,0.0513313392531613,19.56,172.76,10.789280000000002,13.77216,7.8064,0.85
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,18,50.0,5817.586701135635,4.0,0.0512448421514414,0.0510009742938679,0.051488710009015,18.44,122.28,7.61552,10.14944,5.0816,0.9
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,19,50.0,5924.787512187958,3.0,0.0515018780862197,0.0515117729504905,0.0514919832219489,9.048,45.84,3.71664,4.17536,3.2579200000000004,0.95
379.0,500,20,True,5,5,50,0.002,0.5,250,10,gs,20,50.0,5927.0476101017,2.0,0.0516424558855679,0.0516492813184301,0.0516356304527057,0.0,0.0,0.0,0.0,0.0,1.0
379.0,500,20,True,5,5,50,0.002,0.5,250,10,boston,20,50.0,3945.4025310325615,1.0,0.0516564263969496,0.0516201858429927,0.0516926669509065,0.0,0.0,0.0,0.0,0.0,1.0
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,1,50.0,4134.363552160263,17.0,0.0351734026164433,0.0037716866038641,0.0665751186290224,50.0,1183.36,53.74400000000001,96.08,11.408,0.05
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,2,50.0,4146.503702554703,21.0,0.0305790475744297,0.01114172922972,0.0500163659191393,50.0,1128.88,60.0904,87.97856,32.20224,0.1
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,3,50.0,4166.515448741913,20.0,0.0318814793262006,0.0179204666608299,0.0458424919915713,49.93600000000001,1232.72,57.22688,80.05952,34.39424,0.15
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,4,50.0,4190.761830282211,19.0,0.0320823842913858,0.0238977889799091,0.0402669796028625,50.0,1055.92,56.48704,72.57216,40.40192,0.2
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,5,50.0,4221.386084890366,18.0,0.0323582675369116,0.0277658637609208,0.0369506713129025,41.328,760.12,55.96784,66.92703999999999,45.00864000000001,0.25
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,6,50.0,4271.741605510711,16.0,0.0374409289273543,0.0288638252828143,0.0460180325718943,35.0,787.4,47.66976,64.74368,30.595840000000003,0.3
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,7,50.0,4384.081975603103,15.0,0.0412682061542631,0.0295663395481103,0.0529700727604159,50.0,1070.28,39.28448,63.04704,15.52192,0.35
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,8,50.0,4505.725037822724,14.0,0.0421518096931493,0.0357500819924554,0.0485535373938431,49.512,1074.28,36.36496,52.922880000000006,19.80704,0.4
380.0,500,20,True,5,5,50,0.002,0.5,250,15,gs,9,50.0,4633.091009912491,12.0,0.0426468405301058,0.0384370433158394,0.0468566377443721,49.128,897.48,34.49712,48.01824,20.976,0.45
